train/global_step,train/learning_rate,_step,train/entropy,_runtime,_timestamp,train/grad_norm,train/mean_token_accuracy,train/loss,train/num_tokens,train/epoch
3610,5.62020202020202e-05,360,0.7626642365008592,5977.352746897,1764939418.503682,0.27062079310417175,0.7880091816186905,0.7309,33432780.0,0.5651663405088062
3620,5.5797979797979805e-05,361,0.6994650851935148,5993.833272579,1764939434.9841855,0.25324776768684387,0.7990975543856621,0.688,33527667.0,0.5667318982387476
3630,5.5393939393939396e-05,362,0.7601202260702848,6010.432126218,1764939451.5830579,0.27619636058807373,0.7949993796646595,0.7138,33621070.0,0.5682974559686889
3640,5.4989898989898994e-05,363,0.6388583987951278,6026.682551071,1764939467.8334978,0.24520455300807953,0.8172344714403152,0.6228,33718967.0,0.5698630136986301
3650,5.4585858585858585e-05,364,0.6921405006200075,6043.881986048,1764939485.0328686,0.24801653623580933,0.7994119770824909,0.6931,33822298.0,0.5714285714285714
3660,5.418181818181819e-05,365,0.7782972674816847,6060.503855295,1764939501.654856,0.23957481980323792,0.7853642977774143,0.7679,33917294.0,0.5729941291585127
3670,5.377777777777778e-05,366,0.7060489263385534,6076.26779551,1764939517.4188182,0.23364342749118805,0.804381114244461,0.6739,34010277.0,0.574559686888454
3680,5.337373737373738e-05,367,0.7197346828877926,6092.761483808,1764939533.9125,0.2476668506860733,0.7996046841144562,0.7089,34109273.0,0.5761252446183953
3690,5.296969696969697e-05,368,0.7299304177984596,6109.158395208,1764939550.3093734,0.23306965827941895,0.7978895179927349,0.7172,34206726.0,0.5776908023483366
3700,5.2565656565656575e-05,369,0.731410925462842,6126.159925918,1764939567.3108761,0.21342822909355164,0.794921699911356,0.708,34307219.0,0.5792563600782779
3710,5.2161616161616166e-05,370,0.730163462087512,6142.378906457,1764939583.529851,0.2762775421142578,0.7989102341234684,0.714,34393213.0,0.5808219178082191
3720,5.175757575757576e-05,371,0.752495912835002,6159.25941685,1764939600.410335,0.17853905260562897,0.7927336603403091,0.7011,34490001.0,0.5823874755381605
3730,5.1353535353535355e-05,372,0.7054187767207623,6175.056212095,1764939616.2070742,0.34489431977272034,0.8073204562067986,0.6649,34569952.0,0.5839530332681018
3740,5.0949494949494946e-05,373,0.6715581974014639,6191.724640701,1764939632.875599,0.2583816945552826,0.8096003979444504,0.6276,34658484.0,0.585518590998043
3750,5.054545454545455e-05,374,0.713336256891489,6207.985363461,1764939649.1363282,0.23818199336528778,0.7993787921965122,0.6992,34752266.0,0.5870841487279843
3760,5.014141414141414e-05,375,0.7119700327515602,6224.163107954,1764939665.3140688,0.237428680062294,0.7960665427148342,0.7079,34840048.0,0.5886497064579256
3770,4.973737373737374e-05,376,0.7253709774464369,6240.595341663,1764939681.746329,0.33645281195640564,0.7991139486432075,0.71,34935864.0,0.590215264187867
3780,4.933333333333334e-05,377,0.7238483108580113,6256.760082991,1764939697.9111032,0.2890382707118988,0.8032993458211422,0.6723,35024183.0,0.5917808219178082
3790,4.892929292929293e-05,378,0.7062418650835752,6273.438811246,1764939714.5897102,0.24163003265857697,0.7985991582274437,0.7177,35122036.0,0.5933463796477495
3800,4.852525252525253e-05,379,0.6986882567405701,6289.145409715,1764939730.2963762,0.2858920991420746,0.8039949558675289,0.683,35208478.0,0.5949119373776908
3810,4.8121212121212125e-05,380,0.7266786225140095,6307.031971219,1764939748.1828055,0.19603046774864197,0.7911006085574627,0.7143,35305071.0,0.596477495107632
3820,4.771717171717172e-05,381,0.7083051674067974,6323.552498641,1764939764.7032886,0.2550717890262604,0.8013166077435017,0.7219,35400725.0,0.5980430528375734
3830,4.7313131313131314e-05,382,0.6945117926225066,6340.02703555,1764939781.1779554,0.2563287317752838,0.8041964873671532,0.6704,35495429.0,0.5996086105675147
3840,4.690909090909091e-05,383,0.7193736456334591,6356.668500855,1764939797.8193974,0.21259333193302155,0.7993065156042576,0.6693,35598356.0,0.601174168297456
3850,4.650505050505051e-05,384,0.7248158551752567,6372.790787167,1764939813.9416773,0.2643764913082123,0.797598584741354,0.7059,35688803.0,0.6027397260273972
3860,4.610101010101011e-05,385,0.7937450475990773,6389.299922651,1764939830.4507792,0.28453975915908813,0.7852865159511566,0.7517,35773323.0,0.6043052837573386
3870,4.56969696969697e-05,386,0.7272301018238068,6406.387040705,1764939847.5380425,0.31948167085647583,0.7968564577400684,0.7257,35872178.0,0.6058708414872799
3880,4.529292929292929e-05,387,0.7250444959849119,6422.793290882,1764939863.9442744,0.25547149777412415,0.8013908214867115,0.6895,35964669.0,0.6074363992172211
3890,4.4888888888888894e-05,388,0.7951815698295832,6439.093482036,1764939880.2444448,0.2704772353172302,0.7800932973623276,0.7858,36055864.0,0.6090019569471624
3900,4.4484848484848485e-05,389,0.7677890732884407,6455.358332973,1764939896.5092092,0.28221991658210754,0.7950102731585502,0.7098,36148946.0,0.6105675146771037
3910,4.408080808080808e-05,390,0.7438720595091581,6472.231559525,1764939913.382451,0.2262864112854004,0.7947716757655143,0.7103,36244873.0,0.6121330724070451
3920,4.3676767676767674e-05,391,0.7324989646673202,6488.969387334,1764939930.1202354,0.2970416843891144,0.793849790841341,0.7037,36331427.0,0.6136986301369863
3930,4.327272727272728e-05,392,0.7265524309128523,6505.621040434,1764939946.771996,0.31365156173706055,0.7966101340949535,0.7115,36422822.0,0.6152641878669276
3940,4.286868686868687e-05,393,0.7366982374340296,6521.58954084,1764939962.7404861,0.27662330865859985,0.7913327127695083,0.7217,36510492.0,0.6168297455968689
3950,4.246464646464647e-05,394,0.721884461119771,6538.499196603,1764939979.6501584,0.22538410127162933,0.8007908426225185,0.7077,36604341.0,0.6183953033268101
3960,4.206060606060606e-05,395,0.7209721215069294,6555.237481299,1764939996.3884099,0.2917692959308624,0.7994182713329792,0.7052,36697426.0,0.6199608610567515
3970,4.165656565656566e-05,396,0.7101176224648953,6571.448810337,1764940012.5997698,0.23433415591716766,0.8036659173667431,0.6731,36791547.0,0.6215264187866928
3980,4.1252525252525255e-05,397,0.7522520508617163,6588.091453553,1764940029.242369,0.3211207687854767,0.792190995067358,0.7411,36885481.0,0.6230919765166341
3990,4.084848484848485e-05,398,0.720957750454545,6604.935806897,1764940046.0868196,0.21236224472522736,0.7990398272871971,0.692,36977687.0,0.6246575342465753
4000,4.0444444444444444e-05,399,0.6895407378673554,6622.186845857,1764940063.3376853,0.24023595452308655,0.8081058129668236,0.675,37075690.0,0.6262230919765166
4010,4.004040404040404e-05,400,0.6964650299400091,6639.768271742,1764940080.9192586,0.24794186651706696,0.8046594858169556,0.6678,37164537.0,0.627788649706458
4020,3.963636363636364e-05,401,0.7109377820044755,6656.425221884,1764940097.576081,0.29494017362594604,0.8002535872161388,0.6858,37263194.0,0.6293542074363992
4030,3.923232323232323e-05,402,0.7076899163424969,6673.651937713,1764940114.8028638,0.255403608083725,0.8009021498262883,0.6799,37360588.0,0.6309197651663405
4040,3.882828282828283e-05,403,0.7564660608768463,6690.239046886,1764940131.3900373,0.23244036734104156,0.7949032701551915,0.7391,37455523.0,0.6324853228962818
4050,3.842424242424243e-05,404,0.6899415269494057,6706.723035141,1764940147.8739479,0.2901797890663147,0.8068063728511333,0.6604,37551474.0,0.6340508806262231
4060,3.8020202020202025e-05,405,0.7088439013808966,6723.766136477,1764940164.9169977,0.23542006313800812,0.7967068649828434,0.7083,37654176.0,0.6356164383561644
4070,3.7616161616161616e-05,406,0.7281256902962923,6739.873784819,1764940181.0248024,0.24338002502918243,0.7956083908677101,0.715,37744073.0,0.6371819960861057
4080,3.7212121212121214e-05,407,0.7222788330167532,6755.846528557,1764940196.997456,0.2573082149028778,0.792981980741024,0.7071,37830987.0,0.638747553816047
4090,3.6808080808080805e-05,408,0.7471230037510395,6772.307008014,1764940213.4579914,0.23884665966033936,0.8009741961956024,0.6947,37921661.0,0.6403131115459882
4100,3.640404040404041e-05,409,0.7093030337244273,6788.674346452,1764940229.8252828,0.20464535057544708,0.8063517488539219,0.6642,38008002.0,0.6418786692759295
4110,3.6e-05,410,0.7407336378470063,6805.760476042,1764940246.9113941,0.23353435099124908,0.7871713124215602,0.752,38104628.0,0.6434442270058709
4120,3.55959595959596e-05,411,0.7335404817014932,6822.206764532,1764940263.3577433,0.24212679266929626,0.8013001188635827,0.6951,38198480.0,0.6450097847358122
4130,3.519191919191919e-05,412,0.7297328885644674,6837.695992937,1764940278.846906,0.26001060009002686,0.7988700531423092,0.692,38277044.0,0.6465753424657534
4140,3.4787878787878795e-05,413,0.7688156843185425,6854.423653906,1764940295.5745752,0.26536643505096436,0.7906150311231613,0.7353,38368835.0,0.6481409001956947
4150,3.4383838383838386e-05,414,0.7022680565714836,6870.610756296,1764940311.7616827,0.20517779886722565,0.8078003406524659,0.6566,38464180.0,0.649706457925636
4160,3.3979797979797984e-05,415,0.7141038969159126,6886.563163897,1764940327.7140315,0.2897721827030182,0.7996572121977806,0.6732,38547767.0,0.6512720156555774
4170,3.3575757575757575e-05,416,0.6655224587768316,6902.620498085,1764940343.7715046,0.23172695934772491,0.8100882835686207,0.6548,38642588.0,0.6528375733855186
4180,3.317171717171717e-05,417,0.7410039961338043,6919.136876274,1764940360.2878017,0.2863185405731201,0.7899041928350925,0.7457,38739211.0,0.6544031311154599
4190,3.276767676767677e-05,418,0.7395316597074271,6935.423234627,1764940376.57423,0.2739610970020294,0.7916575789451599,0.7189,38830417.0,0.6559686888454012
4200,3.236363636363636e-05,419,0.738805041089654,6952.102579387,1764940393.253597,0.2853899598121643,0.7983687378466129,0.726,38926905.0,0.6575342465753424
4210,3.195959595959596e-05,420,0.6943708309903741,6968.868826307,1764940410.019804,0.29391640424728394,0.8065951526165008,0.6839,39012793.0,0.6590998043052838
4220,3.155555555555556e-05,421,0.7064431995153427,6984.770999795,1764940425.922013,0.3044479787349701,0.8005793698132038,0.6911,39098593.0,0.6606653620352251
4230,3.1151515151515156e-05,422,0.7424936249852181,7001.114072204,1764940442.265079,0.28511589765548706,0.7928325958549977,0.7199,39188641.0,0.6622309197651663
4240,3.074747474747475e-05,423,0.719585905969143,7017.105233153,1764940458.2562025,0.2554093301296234,0.8072009138762951,0.6868,39278274.0,0.6637964774951076
4250,3.0343434343434345e-05,424,0.7269487980753183,7033.174868435,1764940474.3259103,0.29374563694000244,0.7932028278708458,0.7006,39369855.0,0.6653620352250489
4260,2.993939393939394e-05,425,0.6895701387897134,7049.403330437,1764940490.554188,0.33753514289855957,0.8002773657441139,0.6681,39466145.0,0.6669275929549903
4270,2.9535353535353537e-05,426,0.7550277724862099,7065.379693744,1764940506.530519,0.2634848356246948,0.7921063758432865,0.7448,39550537.0,0.6684931506849315
4280,2.913131313131313e-05,427,0.7026293063536286,7081.611548739,1764940522.7625751,0.24333040416240692,0.8071757085621357,0.6562,39639910.0,0.6700587084148728
4290,2.872727272727273e-05,428,0.7247652577236294,7097.225872345,1764940538.3768907,0.23598849773406982,0.7971048973500728,0.7056,39726610.0,0.6716242661448141
4300,2.8323232323232324e-05,429,0.7052715927362442,7113.212678425,1764940554.3636985,0.2619231939315796,0.8033173181116581,0.6901,39811975.0,0.6731898238747553
4310,2.7919191919191922e-05,430,0.736974760144949,7129.77157145,1764940570.9224982,0.23080439865589142,0.7947598479688167,0.6955,39908965.0,0.6747553816046967
4320,2.7515151515151516e-05,431,0.7250140488147736,7146.158117594,1764940587.309098,0.23574690520763397,0.8017999619245529,0.7019,39996100.0,0.676320939334638
4330,2.7111111111111114e-05,432,0.7038310870528222,7162.321609678,1764940603.4725735,0.23694397509098053,0.8021078191697597,0.6682,40086838.0,0.6778864970645793
4340,2.670707070707071e-05,433,0.7114757731556892,7177.966228485,1764940619.1171196,0.2741994857788086,0.804209665954113,0.6816,40168250.0,0.6794520547945205
4350,2.63030303030303e-05,434,0.7735102396458388,7194.008760631,1764940635.1597555,0.30911222100257874,0.7866885095834732,0.7654,40257184.0,0.6810176125244618
4360,2.58989898989899e-05,435,0.7014406464993954,7210.778730833,1764940651.929644,0.22781620919704437,0.7990138731896878,0.7061,40348410.0,0.6825831702544032
4370,2.5494949494949492e-05,436,0.71155886054039,7227.559128142,1764940668.7099912,0.24990880489349365,0.8014347039163112,0.7179,40439246.0,0.6841487279843445
4380,2.5090909090909094e-05,437,0.7306032620370388,7243.931917286,1764940685.082856,0.2301725149154663,0.8004978820681572,0.6968,40534896.0,0.6857142857142857
4390,2.4686868686868688e-05,438,0.6844299327582121,7260.884185514,1764940702.0351624,0.2565028965473175,0.8081145584583282,0.6741,40634332.0,0.687279843444227
4400,2.4282828282828286e-05,439,0.705168166384101,7277.021365983,1764940718.1723106,0.249320387840271,0.800271601229906,0.6768,40719431.0,0.6888454011741683
4410,2.387878787878788e-05,440,0.7323607072234154,7294.448702697,1764940735.599645,0.22815237939357758,0.7977646708488464,0.6924,40809176.0,0.6904109589041096
4420,2.347474747474748e-05,441,0.722435062378645,7310.43062067,1764940751.5816076,0.20523789525032043,0.7959507502615452,0.684,40901485.0,0.6919765166340509
4430,2.307070707070707e-05,442,0.7485749561339616,7326.844773762,1764940767.9957721,0.31589338183403015,0.7949954643845558,0.7257,40990966.0,0.6935420743639922
4440,2.2666666666666668e-05,443,0.7324232585728169,7342.843707886,1764940783.9946716,0.2926052510738373,0.7956498138606548,0.6988,41081072.0,0.6951076320939334
4450,2.2262626262626262e-05,444,0.7512702766805888,7359.112259165,1764940800.2632241,0.23067016899585724,0.7905619040131568,0.7476,41172997.0,0.6966731898238747
4460,2.185858585858586e-05,445,0.7386321812868119,7375.529538153,1764940816.6805007,0.2267104834318161,0.7954324282705784,0.7161,41269922.0,0.6982387475538161
4470,2.1454545454545455e-05,446,0.6910652752965689,7392.341364534,1764940833.4922414,0.2869309186935425,0.8033699497580529,0.6822,41369718.0,0.6998043052837574
4480,2.1050505050505052e-05,447,0.7590279702097178,7409.194390245,1764940850.3453314,0.22332336008548737,0.7891865581274032,0.7546,41473610.0,0.7013698630136986
4490,2.0646464646464647e-05,448,0.7096614744514227,7424.936649604,1764940866.0876284,0.24779124557971954,0.7981263443827629,0.6747,41558690.0,0.7029354207436399
4500,2.0242424242424245e-05,449,0.758676297403872,7441.618301921,1764940882.7692358,0.3379709720611572,0.7936978049576282,0.7237,41651391.0,0.7045009784735812
4510,1.983838383838384e-05,450,0.6991087060421706,7458.987048431,1764940900.1380942,0.2870215177536011,0.8052190728485584,0.701,41753555.0,0.7060665362035226
4520,1.9434343434343434e-05,451,0.7007439371198416,7474.874821719,1764940916.025801,0.22031772136688232,0.8005341365933418,0.7155,41842376.0,0.7076320939334638
4530,1.9030303030303032e-05,452,0.7063452418893575,7491.315813043,1764940932.465792,0.24308545887470245,0.8066467069089412,0.6444,41934098.0,0.7091976516634051
4540,1.8626262626262626e-05,453,0.7217891352251172,7507.553520622,1764940948.704248,0.3097090423107147,0.799117824435234,0.692,42020220.0,0.7107632093933464
4550,1.8222222222222224e-05,454,0.7277875402010977,7523.60449329,1764940964.7554572,0.2409210056066513,0.7963579341769218,0.7004,42107427.0,0.7123287671232876
4560,1.781818181818182e-05,455,0.7064491137862206,7539.888901579,1764940981.039844,0.25325512886047363,0.8030354797840118,0.6733,42198135.0,0.713894324853229
4570,1.7414141414141417e-05,456,0.7056702312082053,7556.318243878,1764940997.4691343,0.2777343988418579,0.8029770277440548,0.67,42294017.0,0.7154598825831703
4580,1.701010101010101e-05,457,0.734969862550497,7573.307932576,1764941014.4588766,0.24433133006095886,0.7929992854595185,0.7064,42394928.0,0.7170254403131116
4590,1.6606060606060606e-05,458,0.6811168514192104,7589.431228507,1764941030.5820699,0.2487267553806305,0.8102149501442909,0.6496,42484499.0,0.7185909980430528
4600,1.62020202020202e-05,459,0.6865049358457327,7606.033442969,1764941047.1844234,0.26843592524528503,0.8106491565704346,0.6498,42583337.0,0.7201565557729941
4610,1.5797979797979798e-05,460,0.7689090944826603,7623.466703678,1764941064.617683,0.30441343784332275,0.7892291411757469,0.7395,42671648.0,0.7217221135029355
4620,1.5393939393939393e-05,461,0.7168152552098036,7640.086749318,1764941081.2376747,0.25252440571784973,0.7990518033504486,0.7054,42764729.0,0.7232876712328767
4630,1.498989898989899e-05,462,0.7073227755725384,7657.288168122,1764941098.4391618,0.3075074255466461,0.8019017763435841,0.7028,42863743.0,0.724853228962818
4640,1.4585858585858587e-05,463,0.6989457552321255,7673.807616896,1764941114.958648,0.21263450384140015,0.8065304234623909,0.6864,42958254.0,0.7264187866927593
4650,1.4181818181818181e-05,464,0.7181074868887662,7690.749122922,1764941131.9001086,0.23464596271514893,0.8045874781906605,0.6757,43059087.0,0.7279843444227005
4660,1.3777777777777778e-05,465,0.741248982399702,7707.021648828,1764941148.172672,0.24952232837677002,0.79725476577878,0.7237,43154801.0,0.7295499021526419
4670,1.3373737373737374e-05,466,0.718838120251894,7723.241023129,1764941164.3919613,0.25067296624183655,0.8001505449414253,0.6989,43245024.0,0.7311154598825832
4680,1.296969696969697e-05,467,0.6892407789826394,7739.687242054,1764941180.838184,0.2598171532154083,0.7999788515269757,0.7153,43336674.0,0.7326810176125245
4690,1.2565656565656566e-05,468,0.7041498757898808,7755.708979566,1764941196.859958,0.42839738726615906,0.8069060802459717,0.6926,43424355.0,0.7342465753424657
4700,1.2161616161616162e-05,469,0.6827407538890838,7772.057549913,1764941213.2082605,0.33399173617362976,0.8105323486030102,0.6378,43512018.0,0.735812133072407
4710,1.1757575757575757e-05,470,0.6697044674307108,7788.445087684,1764941229.5960128,0.2140057533979416,0.8146475248038769,0.6577,43606722.0,0.7373776908023484
4720,1.1353535353535353e-05,471,0.6829621884971857,7805.28068804,1764941246.4316761,0.24541713297367096,0.8105094708502293,0.6597,43706066.0,0.7389432485322897
4730,1.094949494949495e-05,472,0.6888336408883333,7821.665362285,1764941262.816313,0.22188447415828705,0.8021016582846642,0.6771,43801426.0,0.7405088062622309
4740,1.0545454545454546e-05,473,0.7073519997298717,7837.734432184,1764941278.885397,0.2497921735048294,0.8059728108346462,0.6657,43895463.0,0.7420743639921722
4750,1.0141414141414142e-05,474,0.7054831532761454,7854.160535997,1764941295.311519,0.25561240315437317,0.7978587366640568,0.6984,43990946.0,0.7436399217221135
4760,9.737373737373738e-06,475,0.723249651864171,7870.691581155,1764941311.8425055,0.2345181554555893,0.7964076042175293,0.7279,44084824.0,0.7452054794520548
4770,9.333333333333334e-06,476,0.6680130593478679,7887.244528266,1764941328.3954422,0.20426176488399506,0.813627977669239,0.6434,44179058.0,0.7467710371819961
4780,8.92929292929293e-06,477,0.7438756627961993,7903.903244073,1764941345.0541267,0.2351090908050537,0.8020112320780755,0.7036,44269564.0,0.7483365949119374
4790,8.525252525252525e-06,478,0.7448774095624685,7920.147722641,1764941361.2986798,0.23999238014221191,0.7893051959574222,0.7199,44359770.0,0.7499021526418786
4800,8.121212121212121e-06,479,0.7550738580524922,7936.533240667,1764941377.684272,0.26584914326667786,0.7878897249698639,0.7694,44452424.0,0.7514677103718199
4810,7.717171717171717e-06,480,0.6757518570870161,7953.972076541,1764941395.123098,0.23698356747627258,0.8162186935544014,0.6247,44548653.0,0.7530332681017613
4820,7.313131313131314e-06,481,0.7505851566791535,7970.345969709,1764941411.4968374,0.27854427695274353,0.7964024238288403,0.6823,44641258.0,0.7545988258317026
4830,6.909090909090909e-06,482,0.7183429028838872,7987.14494599,1764941428.2959194,0.24258586764335632,0.7973030917346478,0.6958,44736644.0,0.7561643835616438
4840,6.505050505050505e-06,483,0.7022655710577965,8003.304812384,1764941444.4557889,0.23752231895923615,0.8042710289359093,0.6593,44825782.0,0.7577299412915851
4850,6.101010101010101e-06,484,0.6681134449318051,8019.500147179,1764941460.6511536,0.25334930419921875,0.8121298871934414,0.645,44915448.0,0.7592954990215264
4860,5.696969696969697e-06,485,0.7280913807451725,8036.209784652,1764941477.360805,0.24628621339797974,0.802610094845295,0.6939,45014889.0,0.7608610567514678
4870,5.292929292929293e-06,486,0.738388680294156,8053.101998887,1764941494.2529783,0.287139892578125,0.7930447921156883,0.7083,45115794.0,0.762426614481409
4880,4.888888888888889e-06,487,0.69384097866714,8069.829772915,1764941510.9806855,0.21273508667945862,0.8066322915256023,0.6681,45211803.0,0.7639921722113503
4890,4.484848484848485e-06,488,0.7191666532307863,8086.440369282,1764941527.5914085,0.31618401408195496,0.7955795966088772,0.7292,45310167.0,0.7655577299412916
4900,4.080808080808081e-06,489,0.7223157323896885,8102.189168058,1764941543.3401675,0.19067563116550446,0.7995951667428016,0.7156,45401195.0,0.7671232876712328
4910,3.676767676767677e-06,490,0.7376596204936504,8118.292326545,1764941559.443243,0.2618734836578369,0.7926263026893139,0.7115,45488722.0,0.7686888454011742
4920,3.2727272727272733e-06,491,0.7517893202602863,8134.528181485,1764941575.679112,0.2990086078643799,0.7936917014420033,0.7151,45579804.0,0.7702544031311155
4930,2.8686868686868687e-06,492,0.7432556672021746,8150.99410858,1764941592.145047,0.21914677321910858,0.7951720952987671,0.7191,45679066.0,0.7718199608610568
4940,2.4646464646464645e-06,493,0.7681063249707222,8167.764117211,1764941608.9150684,0.24641576409339905,0.7848926275968552,0.7783,45780155.0,0.773385518590998
4950,2.0606060606060607e-06,494,0.7344702631235123,8183.996752699,1764941625.147711,0.25719153881073,0.795654046535492,0.7246,45871180.0,0.7749510763209393
4960,1.6565656565656565e-06,495,0.7205924440175295,8200.477324418,1764941641.6282675,0.26295676827430725,0.7968736745417118,0.7356,45961221.0,0.7765166340508807
4970,1.2525252525252527e-06,496,0.681188921816647,8217.354931518,1764941658.505913,0.30234527587890625,0.8084829829633235,0.6701,46058796.0,0.7780821917808219
4980,8.484848484848486e-07,497,0.697352260351181,8232.681219884,1764941673.832148,0.2734684348106384,0.8030979804694652,0.6724,46144999.0,0.7796477495107632
4990,4.444444444444445e-07,498,0.7226398654282093,8248.960599682,1764941690.1115694,0.2325296252965927,0.7968451797962188,0.7062,46237361.0,0.7812133072407045
5000,4.040404040404041e-08,499,0.7036377336829901,8265.544840694,1764941706.695743,0.30612391233444214,0.803829088062048,0.6931,46330251.0,0.7827788649706457
5000,,500,,8266.69121154,1764941707.842354,,,,,0.7827788649706457
